"datetime","date","creditor","contract_title","credit_agreement_total_volume","agreement_start_datetime","agreement_finish_datetime","ral_credit_transh_getting_deadline","limitdeadline","credit_line_type","payment_date","amount","amount_minus","payments_cumsum","date_merge","tranch_volume","transh_cumsum","dolg","limit_date","ral_limit_date","date_y","credit_limit","payment_correct_credit_limit","free_remaining"
"2023-08-18 00:00:00","2023-08-18","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-08-18","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-08-18","7000000000","0","0"
"2023-08-19 00:00:00","2023-08-19","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-08-19","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-08-19","7000000000","0","0"
"2023-08-20 00:00:00","2023-08-20","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-08-20","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-08-20","7000000000","0","0"
"2023-08-21 00:00:00","2023-08-21","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-08-21","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-08-21","7000000000","0","0"
"2023-08-22 00:00:00","2023-08-22","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-08-22","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-08-22","7000000000","0","0"
"2023-08-23 00:00:00","2023-08-23","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-08-23","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-08-23","7000000000","0","0"
"2023-08-24 00:00:00","2023-08-24","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-08-24","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-08-24","7000000000","0","0"
"2023-08-25 00:00:00","2023-08-25","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-08-25","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-08-25","7000000000","0","0"
"2023-08-26 00:00:00","2023-08-26","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-08-26","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-08-26","7000000000","0","0"
"2023-08-27 00:00:00","2023-08-27","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-08-27","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-08-27","7000000000","0","0"
"2023-08-28 00:00:00","2023-08-28","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-08-28","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-08-28","7000000000","0","0"
"2023-08-29 00:00:00","2023-08-29","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-08-29","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-08-29","7000000000","0","0"
"2023-08-30 00:00:00","2023-08-30","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-08-30","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-08-30","7000000000","0","0"
"2023-08-31 00:00:00","2023-08-31","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-08-31","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-08-31","7000000000","0","0"
"2023-09-01 00:00:00","2023-09-01","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-01","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-01","7000000000","0","0"
"2023-09-02 00:00:00","2023-09-02","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-02","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-02","7000000000","0","0"
"2023-09-03 00:00:00","2023-09-03","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-03","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-03","7000000000","0","0"
"2023-09-04 00:00:00","2023-09-04","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-04","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-04","7000000000","0","0"
"2023-09-05 00:00:00","2023-09-05","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-05","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-05","7000000000","0","0"
"2023-09-06 00:00:00","2023-09-06","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-06","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-06","7000000000","0","0"
"2023-09-07 00:00:00","2023-09-07","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-07","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-07","7000000000","0","0"
"2023-09-08 00:00:00","2023-09-08","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-08","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-08","7000000000","0","0"
"2023-09-09 00:00:00","2023-09-09","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-09","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-09","7000000000","0","0"
"2023-09-10 00:00:00","2023-09-10","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-10","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-10","7000000000","0","0"
"2023-09-11 00:00:00","2023-09-11","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-11","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-11","7000000000","0","0"
"2023-09-12 00:00:00","2023-09-12","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-12","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-12","7000000000","0","0"
"2023-09-13 00:00:00","2023-09-13","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-13","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-13","7000000000","0","0"
"2023-09-14 00:00:00","2023-09-14","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-14","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-14","7000000000","0","0"
"2023-09-15 00:00:00","2023-09-15","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-15","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-15","7000000000","0","0"
"2023-09-16 00:00:00","2023-09-16","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-16","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-16","7000000000","0","0"
"2023-09-17 00:00:00","2023-09-17","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-17","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-17","7000000000","0","0"
"2023-09-18 00:00:00","2023-09-18","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-18","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-18","7000000000","0","0"
"2023-09-19 00:00:00","2023-09-19","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-19","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-19","7000000000","0","0"
"2023-09-20 00:00:00","2023-09-20","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-20","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-20","7000000000","0","0"
"2023-09-21 00:00:00","2023-09-21","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-21","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-21","7000000000","0","0"
"2023-09-22 00:00:00","2023-09-22","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-22","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-22","7000000000","0","0"
"2023-09-23 00:00:00","2023-09-23","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-23","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-23","7000000000","0","0"
"2023-09-24 00:00:00","2023-09-24","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-24","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-24","7000000000","0","0"
"2023-09-25 00:00:00","2023-09-25","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-25","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-25","7000000000","0","0"
"2023-09-26 00:00:00","2023-09-26","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-26","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-26","7000000000","0","0"
"2023-09-27 00:00:00","2023-09-27","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-27","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-27","7000000000","0","0"
"2023-09-28 00:00:00","2023-09-28","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-28","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-28","7000000000","0","0"
"2023-09-29 00:00:00","2023-09-29","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-29","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-29","7000000000","0","0"
"2023-09-30 00:00:00","2023-09-30","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-09-30","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-09-30","7000000000","0","0"
"2023-10-01 00:00:00","2023-10-01","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-01","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-01","7000000000","0","0"
"2023-10-02 00:00:00","2023-10-02","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-02","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-02","7000000000","0","0"
"2023-10-03 00:00:00","2023-10-03","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-03","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-03","7000000000","0","0"
"2023-10-04 00:00:00","2023-10-04","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-04","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-04","7000000000","0","0"
"2023-10-05 00:00:00","2023-10-05","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-05","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-05","7000000000","0","0"
"2023-10-06 00:00:00","2023-10-06","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-06","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-06","7000000000","0","0"
"2023-10-07 00:00:00","2023-10-07","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-07","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-07","7000000000","0","0"
"2023-10-08 00:00:00","2023-10-08","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-08","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-08","7000000000","0","0"
"2023-10-09 00:00:00","2023-10-09","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-09","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-09","7000000000","0","0"
"2023-10-10 00:00:00","2023-10-10","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-10","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-10","7000000000","0","0"
"2023-10-11 00:00:00","2023-10-11","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-11","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-11","7000000000","0","0"
"2023-10-12 00:00:00","2023-10-12","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-12","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-12","7000000000","0","0"
"2023-10-13 00:00:00","2023-10-13","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-13","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-13","7000000000","0","0"
"2023-10-14 00:00:00","2023-10-14","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-14","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-14","7000000000","0","0"
"2023-10-15 00:00:00","2023-10-15","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-15","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-15","7000000000","0","0"
"2023-10-16 00:00:00","2023-10-16","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-16","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-16","7000000000","0","0"
"2023-10-17 00:00:00","2023-10-17","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-17","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-17","7000000000","0","0"
"2023-10-18 00:00:00","2023-10-18","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-18","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-18","7000000000","0","0"
"2023-10-19 00:00:00","2023-10-19","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-19","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-19","7000000000","0","0"
"2023-10-20 00:00:00","2023-10-20","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-20","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-20","7000000000","0","0"
"2023-10-21 00:00:00","2023-10-21","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-21","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-21","7000000000","0","0"
"2023-10-22 00:00:00","2023-10-22","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-22","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-22","7000000000","0","0"
"2023-10-23 00:00:00","2023-10-23","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-23","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-23","7000000000","0","0"
"2023-10-24 00:00:00","2023-10-24","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-24","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-24","7000000000","0","0"
"2023-10-25 00:00:00","2023-10-25","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-25","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-25","7000000000","0","0"
"2023-10-26 00:00:00","2023-10-26","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-26","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-26","7000000000","0","0"
"2023-10-27 00:00:00","2023-10-27","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-27","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-27","7000000000","0","0"
"2023-10-28 00:00:00","2023-10-28","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-28","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-28","7000000000","0","0"
"2023-10-29 00:00:00","2023-10-29","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-29","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-29","7000000000","0","0"
"2023-10-30 00:00:00","2023-10-30","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-30","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-30","7000000000","0","0"
"2023-10-31 00:00:00","2023-10-31","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-10-31","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-10-31","7000000000","0","0"
"2023-11-01 00:00:00","2023-11-01","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-11-01","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-11-01","7000000000","0","0"
"2023-11-02 00:00:00","2023-11-02","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-11-02","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-11-02","7000000000","0","0"
"2023-11-03 00:00:00","2023-11-03","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-11-03","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-11-03","7000000000","0","0"
"2023-11-04 00:00:00","2023-11-04","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-11-04","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-11-04","7000000000","0","0"
"2023-11-05 00:00:00","2023-11-05","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-11-05","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-11-05","7000000000","0","0"
"2023-11-06 00:00:00","2023-11-06","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-11-06","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-11-06","7000000000","0","0"
"2023-11-07 00:00:00","2023-11-07","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-11-07","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-11-07","7000000000","0","0"
"2023-11-08 00:00:00","2023-11-08","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-11-08","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-11-08","7000000000","0","0"
"2023-11-09 00:00:00","2023-11-09","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-11-09","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-11-09","7000000000","0","0"
"2023-11-10 00:00:00","2023-11-10","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-11-10","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-11-10","7000000000","0","0"
"2023-11-11 00:00:00","2023-11-11","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-11-11","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-11-11","7000000000","0","0"
"2023-11-12 00:00:00","2023-11-12","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-11-12","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-11-12","7000000000","0","0"
"2023-11-13 00:00:00","2023-11-13","Банк 6","Договор № 5070","7000000000","2021-03-03 00:00:00","2026-02-25 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2023-11-13","0","7000000000","7000000000","2050-01-01","2050-01-01","2023-11-13","7000000000","0","0"
