,credit_volume,credit_agreement_total_volume,credit_tranch_date,agreement_code,creditor,credit_contract,date,transh_id,contract_title,credit_amount,credit_annual_rate,amount,tranch_year,year,quarter,month_first_date
2720,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2023-09-01,37,Генеральное соглашение о кредитовании 117,443412421,7.989314208696135,739065,2022,2023,3,2023-09-01
2721,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2023-10-01,37,Генеральное соглашение о кредитовании 117,143375661,15.817891758097971,920112,2022,2023,4,2023-10-01
2722,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2023-11-01,37,Генеральное соглашение о кредитовании 117,609028350,8.741556652323682,1863520,2022,2023,4,2023-11-01
2723,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2023-12-01,37,Генеральное соглашение о кредитовании 117,496029673,8.356447441286232,636286,2022,2023,4,2023-12-01
2724,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-01-01,37,Генеральное соглашение о кредитовании 117,481066550,13.132816479669042,1902185,2022,2024,1,2024-01-01
2725,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-02-01,37,Генеральное соглашение о кредитовании 117,489116823,15.038798035998791,1365864,2022,2024,1,2024-02-01
2726,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-03-01,37,Генеральное соглашение о кредитовании 117,525108412,13.790163847106026,780255,2022,2024,1,2024-03-01
2727,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-04-01,37,Генеральное соглашение о кредитовании 117,275721111,14.463450678549695,520381,2022,2024,2,2024-04-01
2728,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-05-01,37,Генеральное соглашение о кредитовании 117,711968284,17.060132083874482,1495891,2022,2024,2,2024-05-01
2729,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-06-01,37,Генеральное соглашение о кредитовании 117,814105212,7.288289886259116,1756718,2022,2024,2,2024-06-01
2730,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-07-01,37,Генеральное соглашение о кредитовании 117,282365736,12.681479041044462,1681510,2022,2024,3,2024-07-01
2731,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-08-01,37,Генеральное соглашение о кредитовании 117,684435824,7.790122387898443,371438,2022,2024,3,2024-08-01
2732,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-09-01,37,Генеральное соглашение о кредитовании 117,299342696,11.632997549474817,92346,2022,2024,3,2024-09-01
2733,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-10-01,37,Генеральное соглашение о кредитовании 117,279072536,12.870322985959982,1156448,2022,2024,4,2024-10-01
2734,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-11-01,37,Генеральное соглашение о кредитовании 117,666223246,7.422001583876305,693519,2022,2024,4,2024-11-01
2735,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-12-01,37,Генеральное соглашение о кредитовании 117,385192802,15.213195073162908,376247,2022,2024,4,2024-12-01
2736,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-01-01,37,Генеральное соглашение о кредитовании 117,346830962,7.325400920649639,977615,2022,2025,1,2025-01-01
2737,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-02-01,37,Генеральное соглашение о кредитовании 117,806356940,11.974352494250294,1533398,2022,2025,1,2025-02-01
2738,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-03-01,37,Генеральное соглашение о кредитовании 117,367293383,8.400767950943472,1402813,2022,2025,1,2025-03-01
2739,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-04-01,37,Генеральное соглашение о кредитовании 117,700562574,8.602071723349331,1437200,2022,2025,2,2025-04-01
2740,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-05-01,37,Генеральное соглашение о кредитовании 117,827301645,16.41107088525059,1193796,2022,2025,2,2025-05-01
2741,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-06-01,37,Генеральное соглашение о кредитовании 117,740690630,16.896174539798473,1704782,2022,2025,2,2025-06-01
2742,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-07-01,37,Генеральное соглашение о кредитовании 117,720973784,16.923924431638998,1528085,2022,2025,3,2025-07-01
2743,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-08-01,37,Генеральное соглашение о кредитовании 117,167184459,8.597693496169875,530228,2022,2025,3,2025-08-01
2744,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-09-01,37,Генеральное соглашение о кредитовании 117,71438203,14.189624732162802,1728762,2022,2025,3,2025-09-01
2745,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-10-01,37,Генеральное соглашение о кредитовании 117,749194526,10.565699173020636,1530090,2022,2025,4,2025-10-01
2746,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-11-01,37,Генеральное соглашение о кредитовании 117,785539480,15.207874691416347,1652755,2022,2025,4,2025-11-01
2747,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-12-01,37,Генеральное соглашение о кредитовании 117,722376001,8.801101902275112,1204839,2022,2025,4,2025-12-01
2748,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-01-01,37,Генеральное соглашение о кредитовании 117,135200927,8.384863059757004,571368,2022,2026,1,2026-01-01
2749,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-02-01,37,Генеральное соглашение о кредитовании 117,792144750,16.553153985604805,785132,2022,2026,1,2026-02-01
2750,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-03-01,37,Генеральное соглашение о кредитовании 117,78399316,8.212212492731368,1463044,2022,2026,1,2026-03-01
2751,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-04-01,37,Генеральное соглашение о кредитовании 117,511711895,15.367456042344688,166187,2022,2026,2,2026-04-01
2752,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-05-01,37,Генеральное соглашение о кредитовании 117,67157605,11.323984553550721,989712,2022,2026,2,2026-05-01
2753,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-06-01,37,Генеральное соглашение о кредитовании 117,616061218,7.66294851037651,626385,2022,2026,2,2026-06-01
2754,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-07-01,37,Генеральное соглашение о кредитовании 117,701760642,12.69268851731735,1758815,2022,2026,3,2026-07-01
2755,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-08-01,37,Генеральное соглашение о кредитовании 117,511761267,10.7669832722652,1290537,2022,2026,3,2026-08-01
2756,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-09-01,37,Генеральное соглашение о кредитовании 117,158315811,9.661005104856333,390795,2022,2026,3,2026-09-01
2757,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-10-01,37,Генеральное соглашение о кредитовании 117,838439371,12.103167935982128,1813511,2022,2026,4,2026-10-01
2758,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-11-01,37,Генеральное соглашение о кредитовании 117,374265227,10.555899884624193,1921603,2022,2026,4,2026-11-01
2759,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-12-01,37,Генеральное соглашение о кредитовании 117,798601738,11.52318042704102,1845131,2022,2026,4,2026-12-01
2760,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2027-01-01,37,Генеральное соглашение о кредитовании 117,344637120,7.639753373285686,703845,2022,2027,1,2027-01-01
2761,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2027-02-01,37,Генеральное соглашение о кредитовании 117,410235961,8.767322152592335,1261765,2022,2027,1,2027-02-01
2762,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2027-03-01,37,Генеральное соглашение о кредитовании 117,499700900,8.979775178443488,846100,2022,2027,1,2027-03-01
2763,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2027-04-01,37,Генеральное соглашение о кредитовании 117,161001658,10.403224102381301,1899743,2022,2027,2,2027-04-01
2764,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2027-05-01,37,Генеральное соглашение о кредитовании 117,618477647,9.87336876506212,818788,2022,2027,2,2027-05-01
2765,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2027-06-01,37,Генеральное соглашение о кредитовании 117,604063705,13.962839565117132,160140,2022,2027,2,2027-06-01
2766,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2027-07-01,37,Генеральное соглашение о кредитовании 117,197340500,13.686125350308602,100094,2022,2027,3,2027-07-01
2767,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2027-08-01,37,Генеральное соглашение о кредитовании 117,168344677,10.645707117192222,1751488,2022,2027,3,2027-08-01
2768,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2027-09-01,37,Генеральное соглашение о кредитовании 117,65089340,8.48972339393353,1255627,2022,2027,3,2027-09-01
2769,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2027-10-01,37,Генеральное соглашение о кредитовании 117,360453871,10.4331185851766,101121,2022,2027,4,2027-10-01
2770,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2027-11-01,37,Генеральное соглашение о кредитовании 117,571969831,15.141059941034317,1163352,2022,2027,4,2027-11-01
2771,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2027-12-01,37,Генеральное соглашение о кредитовании 117,324240416,14.788317650751367,1604415,2022,2027,4,2027-12-01
2772,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2028-01-01,37,Генеральное соглашение о кредитовании 117,605641031,16.243938796387155,337042,2022,2028,1,2028-01-01
2773,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2028-02-01,37,Генеральное соглашение о кредитовании 117,523535800,8.920354575687224,1676787,2022,2028,1,2028-02-01
2774,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2028-03-01,37,Генеральное соглашение о кредитовании 117,110742582,8.397140688135117,1420786,2022,2028,1,2028-03-01
2775,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2022-01-01,38,Генеральное соглашение о кредитовании 117,758563254,14.772067509751567,217849,2022,2022,1,2022-01-01
2776,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2022-02-01,38,Генеральное соглашение о кредитовании 117,348190912,12.04169281289184,1297860,2022,2022,1,2022-02-01
2777,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2022-03-01,38,Генеральное соглашение о кредитовании 117,796533957,7.8019885941280815,185110,2022,2022,1,2022-03-01
2778,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2022-04-01,38,Генеральное соглашение о кредитовании 117,647624043,11.232904498608965,689212,2022,2022,2,2022-04-01
2779,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2022-05-01,38,Генеральное соглашение о кредитовании 117,520558757,12.552505601234854,548559,2022,2022,2,2022-05-01
2780,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2022-06-01,38,Генеральное соглашение о кредитовании 117,771677354,16.840392707412995,667467,2022,2022,2,2022-06-01
2781,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2022-07-01,38,Генеральное соглашение о кредитовании 117,685403440,12.393363973231704,1436351,2022,2022,3,2022-07-01
2782,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2022-08-01,38,Генеральное соглашение о кредитовании 117,304707209,10.987985343407408,755846,2022,2022,3,2022-08-01
2783,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2022-09-01,38,Генеральное соглашение о кредитовании 117,284606493,11.87213363845026,1636539,2022,2022,3,2022-09-01
2784,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2022-10-01,38,Генеральное соглашение о кредитовании 117,414825904,17.398375074093718,1680286,2022,2022,4,2022-10-01
2785,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2022-11-01,38,Генеральное соглашение о кредитовании 117,812992701,14.58287861818232,286419,2022,2022,4,2022-11-01
2786,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2022-12-01,38,Генеральное соглашение о кредитовании 117,76109426,14.043452459187375,1021970,2022,2022,4,2022-12-01
2787,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2023-01-01,38,Генеральное соглашение о кредитовании 117,82324012,12.770773679827876,1918088,2022,2023,1,2023-01-01
2788,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2023-02-01,38,Генеральное соглашение о кредитовании 117,397739061,14.354173605859852,1043642,2022,2023,1,2023-02-01
2789,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2023-03-01,38,Генеральное соглашение о кредитовании 117,71844648,17.144831362645874,1683016,2022,2023,1,2023-03-01
2790,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2023-04-01,38,Генеральное соглашение о кредитовании 117,842878456,9.671984913823529,1826985,2022,2023,2,2023-04-01
2791,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2023-05-01,38,Генеральное соглашение о кредитовании 117,437024405,7.381868828264745,795779,2022,2023,2,2023-05-01
2792,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2023-06-01,38,Генеральное соглашение о кредитовании 117,149754247,17.508180736786855,1675519,2022,2023,2,2023-06-01
2793,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2023-07-01,38,Генеральное соглашение о кредитовании 117,210885914,15.129883062868934,1743638,2022,2023,3,2023-07-01
2794,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2023-08-01,38,Генеральное соглашение о кредитовании 117,678857740,8.724692912266516,847714,2022,2023,3,2023-08-01
2795,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2023-09-01,38,Генеральное соглашение о кредитовании 117,141053339,17.232793137346455,647407,2022,2023,3,2023-09-01
2796,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2023-10-01,38,Генеральное соглашение о кредитовании 117,702510684,12.752851526581484,1389940,2022,2023,4,2023-10-01
2797,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2023-11-01,38,Генеральное соглашение о кредитовании 117,552483699,17.716016698652084,98008,2022,2023,4,2023-11-01
2798,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2023-12-01,38,Генеральное соглашение о кредитовании 117,270659343,13.48623303736592,502039,2022,2023,4,2023-12-01
2799,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-01-01,38,Генеральное соглашение о кредитовании 117,239218691,7.095588842280799,1796431,2022,2024,1,2024-01-01
2800,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-02-01,38,Генеральное соглашение о кредитовании 117,831689119,15.348443320737974,1061087,2022,2024,1,2024-02-01
2801,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-03-01,38,Генеральное соглашение о кредитовании 117,691150273,17.803700307317094,730421,2022,2024,1,2024-03-01
2802,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-04-01,38,Генеральное соглашение о кредитовании 117,326581894,16.381558502260514,293320,2022,2024,2,2024-04-01
2803,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-05-01,38,Генеральное соглашение о кредитовании 117,321420851,10.90890379472558,1573521,2022,2024,2,2024-05-01
2804,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-06-01,38,Генеральное соглашение о кредитовании 117,841293751,16.153476417357,465410,2022,2024,2,2024-06-01
2805,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-07-01,38,Генеральное соглашение о кредитовании 117,458117383,12.352921239878537,234917,2022,2024,3,2024-07-01
2806,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-08-01,38,Генеральное соглашение о кредитовании 117,837769477,9.575679398658478,1703482,2022,2024,3,2024-08-01
2807,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-09-01,38,Генеральное соглашение о кредитовании 117,514565949,11.94881955301582,43364,2022,2024,3,2024-09-01
2808,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-10-01,38,Генеральное соглашение о кредитовании 117,165386668,15.94489553417247,1238436,2022,2024,4,2024-10-01
2809,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-11-01,38,Генеральное соглашение о кредитовании 117,168204356,13.982735884463956,430444,2022,2024,4,2024-11-01
2810,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2024-12-01,38,Генеральное соглашение о кредитовании 117,834898120,10.636165442434637,1825865,2022,2024,4,2024-12-01
2811,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-01-01,38,Генеральное соглашение о кредитовании 117,195013050,15.622561703090495,1548919,2022,2025,1,2025-01-01
2812,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-02-01,38,Генеральное соглашение о кредитовании 117,159798749,7.129269626869544,711639,2022,2025,1,2025-02-01
2813,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-03-01,38,Генеральное соглашение о кредитовании 117,547803823,13.266262140492277,1662191,2022,2025,1,2025-03-01
2814,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-04-01,38,Генеральное соглашение о кредитовании 117,264456251,11.623832116871,1238700,2022,2025,2,2025-04-01
2815,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-05-01,38,Генеральное соглашение о кредитовании 117,249076545,14.642586159166898,1309815,2022,2025,2,2025-05-01
2816,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-06-01,38,Генеральное соглашение о кредитовании 117,812188809,15.542206310983625,75999,2022,2025,2,2025-06-01
2817,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-07-01,38,Генеральное соглашение о кредитовании 117,354087171,10.953812616863601,494143,2022,2025,3,2025-07-01
2818,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-08-01,38,Генеральное соглашение о кредитовании 117,531214789,15.102064954705114,1605313,2022,2025,3,2025-08-01
2819,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-09-01,38,Генеральное соглашение о кредитовании 117,601016992,17.17375871184432,799146,2022,2025,3,2025-09-01
2820,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-10-01,38,Генеральное соглашение о кредитовании 117,413692856,15.386817464132227,1567595,2022,2025,4,2025-10-01
2821,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-11-01,38,Генеральное соглашение о кредитовании 117,414924850,7.413033518458997,1565247,2022,2025,4,2025-11-01
2822,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2025-12-01,38,Генеральное соглашение о кредитовании 117,198881703,10.097875999240916,100705,2022,2025,4,2025-12-01
2823,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-01-01,38,Генеральное соглашение о кредитовании 117,640886742,13.700525533511168,1987533,2022,2026,1,2026-01-01
2824,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-02-01,38,Генеральное соглашение о кредитовании 117,106698397,14.766288292460398,718283,2022,2026,1,2026-02-01
2825,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-03-01,38,Генеральное соглашение о кредитовании 117,544425352,15.090899642342045,1486724,2022,2026,1,2026-03-01
2826,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-04-01,38,Генеральное соглашение о кредитовании 117,176136900,11.259156273435664,1404290,2022,2026,2,2026-04-01
2827,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-05-01,38,Генеральное соглашение о кредитовании 117,733836686,13.284673359450595,875479,2022,2026,2,2026-05-01
2828,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-06-01,38,Генеральное соглашение о кредитовании 117,594328146,15.522636908814743,1588214,2022,2026,2,2026-06-01
2829,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-07-01,38,Генеральное соглашение о кредитовании 117,76421743,15.981085600095884,620309,2022,2026,3,2026-07-01
2830,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-08-01,38,Генеральное соглашение о кредитовании 117,108534614,15.972466774415146,202242,2022,2026,3,2026-08-01
2831,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-09-01,38,Генеральное соглашение о кредитовании 117,270807594,14.86737426928104,1045758,2022,2026,3,2026-09-01
2832,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-10-01,38,Генеральное соглашение о кредитовании 117,118486928,17.813543821329738,73947,2022,2026,4,2026-10-01
2833,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-11-01,38,Генеральное соглашение о кредитовании 117,78406068,10.356997133258286,1905867,2022,2026,4,2026-11-01
2834,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2026-12-01,38,Генеральное соглашение о кредитовании 117,452723961,17.926597500626016,859370,2022,2026,4,2026-12-01
2835,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2027-01-01,38,Генеральное соглашение о кредитовании 117,104601816,7.347017892138057,981341,2022,2027,1,2027-01-01
2836,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2027-02-01,38,Генеральное соглашение о кредитовании 117,255126396,15.57645125599661,1938582,2022,2027,1,2027-02-01
2837,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2027-03-01,38,Генеральное соглашение о кредитовании 117,201815284,16.485659931059335,1546700,2022,2027,1,2027-03-01
2838,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2027-04-01,38,Генеральное соглашение о кредитовании 117,306011069,16.875606376455913,1152987,2022,2027,2,2027-04-01
2839,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2027-05-01,38,Генеральное соглашение о кредитовании 117,210362251,15.750958432733825,267148,2022,2027,2,2027-05-01
2840,168929684.7,5000000000,2022-08-11 17:26:27,Кредиты,Банк 3,Генеральное соглашение о кредитовании 117,2027-06-01,38,Генеральное соглашение о кредитовании 117,249057808,15.430601864324503,487816,2022,2027,2,2027-06-01
